	sent_index	word_index	word	region	condition
1853	14	12	.	End	nsg_l2_vsg
1854	14	13	<eos>	End	nsg_l2_vsg
1855	15	0	It	prefix	nsg_l2_vsg
1856	15	1	was	prefix	nsg_l2_vsg
1857	15	2	the	prefix	nsg_l2_vsg
1858	15	3	author	nsg	nsg_l2_vsg
1859	15	4	who	who	nsg_l2_vsg
1860	15	5	I	level2	nsg_l2_vsg
1861	15	6	think	level2	nsg_l2_vsg
1862	15	7	you	level2	nsg_l2_vsg
1863	15	8	said	level2	nsg_l2_vsg
1864	15	9	was	vsg	nsg_l2_vsg
1865	15	10	upset	continuation	nsg_l2_vsg
1866	15	12	.	End	nsg_l2_vsg
1867	15	13	<eos>	End	nsg_l2_vsg
1868	16	0	It	prefix	nsg_l2_vsg
1869	16	1	was	prefix	nsg_l2_vsg
1870	16	2	the	prefix	nsg_l2_vsg
1871	16	3	nurse	nsg	nsg_l2_vsg
1872	16	4	who	who	nsg_l2_vsg
1873	16	5	I	level2	nsg_l2_vsg
1874	16	6	think	level2	nsg_l2_vsg
1875	16	7	you	level2	nsg_l2_vsg
1876	16	8	said	level2	nsg_l2_vsg
1877	16	9	was	vsg	nsg_l2_vsg
1878	16	10	upset	continuation	nsg_l2_vsg
1879	16	12	.	End	nsg_l2_vsg
1880	16	13	<eos>	End	nsg_l2_vsg
1881	17	0	It	prefix	nsg_l2_vsg
1882	17	1	was	prefix	nsg_l2_vsg
1883	17	2	the	prefix	nsg_l2_vsg
1884	17	3	instructor	nsg	nsg_l2_vsg
1885	17	4	who	who	nsg_l2_vsg
1886	17	5	I	level2	nsg_l2_vsg
1887	17	6	think	level2	nsg_l2_vsg
1888	17	7	you	level2	nsg_l2_vsg
1889	17	8	said	level2	nsg_l2_vsg
1890	17	9	was	vsg	nsg_l2_vsg
1891	17	10	upset	continuation	nsg_l2_vsg
1892	17	12	.	End	nsg_l2_vsg
1893	17	13	<eos>	End	nsg_l2_vsg
1894	18	0	It	prefix	nsg_l2_vsg
1895	18	1	was	prefix	nsg_l2_vsg
1896	18	2	the	prefix	nsg_l2_vsg
1897	18	3	teenager	nsg	nsg_l2_vsg
1898	18	4	who	who	nsg_l2_vsg
1899	18	5	I	level2	nsg_l2_vsg
1900	18	6	think	level2	nsg_l2_vsg
1901	18	7	you	level2	nsg_l2_vsg
1902	18	8	said	level2	nsg_l2_vsg
1903	18	9	was	vsg	nsg_l2_vsg
1904	18	10	upset	continuation	nsg_l2_vsg
1905	18	12	.	End	nsg_l2_vsg
1906	18	13	<eos>	End	nsg_l2_vsg
1907	19	0	It	prefix	nsg_l2_vsg
1908	19	1	was	prefix	nsg_l2_vsg
1909	19	2	the	prefix	nsg_l2_vsg
1910	19	3	grandparent	nsg	nsg_l2_vsg
1911	19	4	who	who	nsg_l2_vsg
1912	19	5	I	level2	nsg_l2_vsg
1913	19	6	think	level2	nsg_l2_vsg
1914	19	7	you	level2	nsg_l2_vsg
1915	19	8	said	level2	nsg_l2_vsg
1916	19	9	was	vsg	nsg_l2_vsg
1917	19	10	upset	continuation	nsg_l2_vsg
1918	19	12	.	End	nsg_l2_vsg
1919	19	13	<eos>	End	nsg_l2_vsg
1920	0	0	It	prefix	npl_l3_vpl
1921	0	1	was	prefix	npl_l3_vpl
1922	0	2	the	prefix	npl_l3_vpl
1923	0	3	boys	npl	npl_l3_vpl
1924	0	4	who	who	npl_l3_vpl
1925	0	5	I	level3	npl_l3_vpl
1926	0	6	think	level3	npl_l3_vpl
1927	0	7	you	level3	npl_l3_vpl
1928	0	8	said	level3	npl_l3_vpl
1929	0	9	you	level3	npl_l3_vpl
1930	0	10	thought	level3	npl_l3_vpl
1931	0	11	were	vpl	npl_l3_vpl
1932	0	12	lost	continuation	npl_l3_vpl
1933	0	14	.	End	npl_l3_vpl
1934	0	15	<eos>	End	npl_l3_vpl
1935	1	0	It	prefix	npl_l3_vpl
1936	1	1	was	prefix	npl_l3_vpl
1937	1	2	the	prefix	npl_l3_vpl
1938	1	3	girls	npl	npl_l3_vpl
1939	1	4	who	who	npl_l3_vpl
1940	1	5	I	level3	npl_l3_vpl
1941	1	6	think	level3	npl_l3_vpl
1942	1	7	you	level3	npl_l3_vpl
1943	1	8	said	level3	npl_l3_vpl
1944	1	9	you	level3	npl_l3_vpl
1945	1	10	thought	level3	npl_l3_vpl
1946	1	11	were	vpl	npl_l3_vpl
1947	1	12	lost	continuation	npl_l3_vpl
1948	1	14	.	End	npl_l3_vpl
1949	1	15	<eos>	End	npl_l3_vpl
1950	2	0	It	prefix	npl_l3_vpl
1951	2	1	was	prefix	npl_l3_vpl
1952	2	2	the	prefix	npl_l3_vpl
1953	2	3	dogs	npl	npl_l3_vpl
1954	2	4	who	who	npl_l3_vpl
1955	2	5	I	level3	npl_l3_vpl
1956	2	6	think	level3	npl_l3_vpl
1957	2	7	you	level3	npl_l3_vpl
1958	2	8	said	level3	npl_l3_vpl
1959	2	9	you	level3	npl_l3_vpl
1960	2	10	thought	level3	npl_l3_vpl
1961	2	11	were	vpl	npl_l3_vpl
1962	2	12	lost	continuation	npl_l3_vpl
1963	2	14	.	End	npl_l3_vpl
1964	2	15	<eos>	End	npl_l3_vpl
1965	3	0	It	prefix	npl_l3_vpl
1966	3	1	was	prefix	npl_l3_vpl
1967	3	2	the	prefix	npl_l3_vpl
1968	3	3	cats	npl	npl_l3_vpl
1969	3	4	who	who	npl_l3_vpl
1970	3	5	I	level3	npl_l3_vpl
1971	3	6	think	level3	npl_l3_vpl
1972	3	7	you	level3	npl_l3_vpl
1973	3	8	said	level3	npl_l3_vpl
1974	3	9	you	level3	npl_l3_vpl
1975	3	10	thought	level3	npl_l3_vpl
1976	3	11	were	vpl	npl_l3_vpl
1977	3	12	lost	continuation	npl_l3_vpl
1978	3	14	.	End	npl_l3_vpl
1979	3	15	<eos>	End	npl_l3_vpl
1980	4	0	It	prefix	npl_l3_vpl
1981	4	1	was	prefix	npl_l3_vpl
1982	4	2	the	prefix	npl_l3_vpl
1983	4	3	men	npl	npl_l3_vpl
1984	4	4	who	who	npl_l3_vpl
1985	4	5	I	level3	npl_l3_vpl
1986	4	6	think	level3	npl_l3_vpl
1987	4	7	you	level3	npl_l3_vpl
1988	4	8	said	level3	npl_l3_vpl
1989	4	9	you	level3	npl_l3_vpl
1990	4	10	thought	level3	npl_l3_vpl
1991	4	11	were	vpl	npl_l3_vpl
1992	4	12	lost	continuation	npl_l3_vpl
1993	4	14	.	End	npl_l3_vpl
1994	4	15	<eos>	End	npl_l3_vpl
1995	5	0	It	prefix	npl_l3_vpl
1996	5	1	was	prefix	npl_l3_vpl
1997	5	2	the	prefix	npl_l3_vpl
1998	5	3	women	npl	npl_l3_vpl
1999	5	4	who	who	npl_l3_vpl
2000	5	5	I	level3	npl_l3_vpl
2001	5	6	think	level3	npl_l3_vpl
2002	5	7	you	level3	npl_l3_vpl
2003	5	8	said	level3	npl_l3_vpl
2004	5	9	you	level3	npl_l3_vpl
2005	5	10	thought	level3	npl_l3_vpl
2006	5	11	were	vpl	npl_l3_vpl
2007	5	12	lost	continuation	npl_l3_vpl
2008	5	14	.	End	npl_l3_vpl
2009	5	15	<eos>	End	npl_l3_vpl
2010	6	0	It	prefix	npl_l3_vpl
2011	6	1	was	prefix	npl_l3_vpl
2012	6	2	the	prefix	npl_l3_vpl
2013	6	3	neighbors	npl	npl_l3_vpl
2014	6	4	who	who	npl_l3_vpl
2015	6	5	I	level3	npl_l3_vpl
2016	6	6	think	level3	npl_l3_vpl
2017	6	7	you	level3	npl_l3_vpl
2018	6	8	said	level3	npl_l3_vpl
2019	6	9	you	level3	npl_l3_vpl
2020	6	10	thought	level3	npl_l3_vpl
2021	6	11	were	vpl	npl_l3_vpl
2022	6	12	angry	continuation	npl_l3_vpl
2023	6	14	.	End	npl_l3_vpl
2024	6	15	<eos>	End	npl_l3_vpl
2025	7	0	It	prefix	npl_l3_vpl
2026	7	1	was	prefix	npl_l3_vpl
2027	7	2	the	prefix	npl_l3_vpl
2028	7	3	teachers	npl	npl_l3_vpl
2029	7	4	who	who	npl_l3_vpl
2030	7	5	I	level3	npl_l3_vpl
2031	7	6	think	level3	npl_l3_vpl
2032	7	7	you	level3	npl_l3_vpl
2033	7	8	said	level3	npl_l3_vpl
2034	7	9	you	level3	npl_l3_vpl
2035	7	10	thought	level3	npl_l3_vpl
2036	7	11	were	vpl	npl_l3_vpl
2037	7	12	sick	continuation	npl_l3_vpl
2038	7	14	.	End	npl_l3_vpl
2039	7	15	<eos>	End	npl_l3_vpl
2040	8	0	It	prefix	npl_l3_vpl
2041	8	1	was	prefix	npl_l3_vpl
2042	8	2	the	prefix	npl_l3_vpl
2043	8	3	lawyers	npl	npl_l3_vpl
2044	8	4	who	who	npl_l3_vpl
2045	8	5	I	level3	npl_l3_vpl
2046	8	6	think	level3	npl_l3_vpl
2047	8	7	you	level3	npl_l3_vpl
2048	8	8	said	level3	npl_l3_vpl
2049	8	9	you	level3	npl_l3_vpl
2050	8	10	thought	level3	npl_l3_vpl
2051	8	11	were	vpl	npl_l3_vpl
2052	8	12	upset	continuation	npl_l3_vpl
2053	8	14	.	End	npl_l3_vpl
2054	8	15	<eos>	End	npl_l3_vpl
2055	9	0	It	prefix	npl_l3_vpl
2056	9	1	was	prefix	npl_l3_vpl
2057	9	2	the	prefix	npl_l3_vpl
2058	9	3	reporters	npl	npl_l3_vpl
2059	9	4	who	who	npl_l3_vpl
2060	9	5	I	level3	npl_l3_vpl
2061	9	6	think	level3	npl_l3_vpl
2062	9	7	you	level3	npl_l3_vpl
2063	9	8	said	level3	npl_l3_vpl
2064	9	9	you	level3	npl_l3_vpl
2065	9	10	thought	level3	npl_l3_vpl
2066	9	11	were	vpl	npl_l3_vpl
2067	9	12	upset	continuation	npl_l3_vpl
2068	9	14	.	End	npl_l3_vpl
2069	9	15	<eos>	End	npl_l3_vpl
2070	10	0	It	prefix	npl_l3_vpl
2071	10	1	was	prefix	npl_l3_vpl
2072	10	2	the	prefix	npl_l3_vpl
2073	10	3	coaches	npl	npl_l3_vpl
2074	10	4	who	who	npl_l3_vpl
2075	10	5	I	level3	npl_l3_vpl
2076	10	6	think	level3	npl_l3_vpl
2077	10	7	you	level3	npl_l3_vpl
2078	10	8	said	level3	npl_l3_vpl
2079	10	9	you	level3	npl_l3_vpl
2080	10	10	thought	level3	npl_l3_vpl
2081	10	11	were	vpl	npl_l3_vpl
2082	10	12	upset	continuation	npl_l3_vpl
2083	10	14	.	End	npl_l3_vpl
2084	10	15	<eos>	End	npl_l3_vpl
2085	11	0	It	prefix	npl_l3_vpl
2086	11	1	was	prefix	npl_l3_vpl
2087	11	2	the	prefix	npl_l3_vpl
2088	11	3	customers	npl	npl_l3_vpl
2089	11	4	who	who	npl_l3_vpl
2090	11	5	I	level3	npl_l3_vpl
2091	11	6	think	level3	npl_l3_vpl
2092	11	7	you	level3	npl_l3_vpl
2093	11	8	said	level3	npl_l3_vpl
2094	11	9	you	level3	npl_l3_vpl
2095	11	10	thought	level3	npl_l3_vpl
2096	11	11	were	vpl	npl_l3_vpl
2097	11	12	upset	continuation	npl_l3_vpl
2098	11	14	.	End	npl_l3_vpl
2099	11	15	<eos>	End	npl_l3_vpl
2100	12	0	It	prefix	npl_l3_vpl
2101	12	1	was	prefix	npl_l3_vpl
2102	12	2	the	prefix	npl_l3_vpl
2103	12	3	officers	npl	npl_l3_vpl
2104	12	4	who	who	npl_l3_vpl
2105	12	5	I	level3	npl_l3_vpl
2106	12	6	think	level3	npl_l3_vpl
2107	12	7	you	level3	npl_l3_vpl
2108	12	8	said	level3	npl_l3_vpl
2109	12	9	you	level3	npl_l3_vpl
2110	12	10	thought	level3	npl_l3_vpl
2111	12	11	were	vpl	npl_l3_vpl
2112	12	12	angry	continuation	npl_l3_vpl
2113	12	14	.	End	npl_l3_vpl
2114	12	15	<eos>	End	npl_l3_vpl
2115	13	0	It	prefix	npl_l3_vpl
2116	13	1	was	prefix	npl_l3_vpl
2117	13	2	the	prefix	npl_l3_vpl
2118	13	3	firemen	npl	npl_l3_vpl
2119	13	4	who	who	npl_l3_vpl
2120	13	5	I	level3	npl_l3_vpl
2121	13	6	think	level3	npl_l3_vpl
2122	13	7	you	level3	npl_l3_vpl
2123	13	8	said	level3	npl_l3_vpl
2124	13	9	you	level3	npl_l3_vpl
2125	13	10	thought	level3	npl_l3_vpl
2126	13	11	were	vpl	npl_l3_vpl
2127	13	12	angry	continuation	npl_l3_vpl
2128	13	14	.	End	npl_l3_vpl
2129	13	15	<eos>	End	npl_l3_vpl
2130	14	0	It	prefix	npl_l3_vpl
2131	14	1	was	prefix	npl_l3_vpl
2132	14	2	the	prefix	npl_l3_vpl
2133	14	3	mice	npl	npl_l3_vpl
2134	14	4	who	who	npl_l3_vpl
2135	14	5	I	level3	npl_l3_vpl
2136	14	6	think	level3	npl_l3_vpl
2137	14	7	you	level3	npl_l3_vpl
2138	14	8	said	level3	npl_l3_vpl
2139	14	9	you	level3	npl_l3_vpl
2140	14	10	thought	level3	npl_l3_vpl
2141	14	11	were	vpl	npl_l3_vpl
2142	14	12	sick	continuation	npl_l3_vpl
2143	14	14	.	End	npl_l3_vpl
2144	14	15	<eos>	End	npl_l3_vpl
2145	15	0	It	prefix	npl_l3_vpl
2146	15	1	was	prefix	npl_l3_vpl
2147	15	2	the	prefix	npl_l3_vpl
2148	15	3	authors	npl	npl_l3_vpl
2149	15	4	who	who	npl_l3_vpl
2150	15	5	I	level3	npl_l3_vpl
2151	15	6	think	level3	npl_l3_vpl
2152	15	7	you	level3	npl_l3_vpl
2153	15	8	said	level3	npl_l3_vpl
2154	15	9	you	level3	npl_l3_vpl
2155	15	10	thought	level3	npl_l3_vpl
2156	15	11	were	vpl	npl_l3_vpl
2157	15	12	upset	continuation	npl_l3_vpl
2158	15	14	.	End	npl_l3_vpl
2159	15	15	<eos>	End	npl_l3_vpl
2160	16	0	It	prefix	npl_l3_vpl
2161	16	1	was	prefix	npl_l3_vpl
2162	16	2	the	prefix	npl_l3_vpl
2163	16	3	nurses	npl	npl_l3_vpl
2164	16	4	who	who	npl_l3_vpl
2165	16	5	I	level3	npl_l3_vpl
2166	16	6	think	level3	npl_l3_vpl
2167	16	7	you	level3	npl_l3_vpl
2168	16	8	said	level3	npl_l3_vpl
2169	16	9	you	level3	npl_l3_vpl
2170	16	10	thought	level3	npl_l3_vpl
2171	16	11	were	vpl	npl_l3_vpl
2172	16	12	upset	continuation	npl_l3_vpl
2173	16	14	.	End	npl_l3_vpl
2174	16	15	<eos>	End	npl_l3_vpl
2175	17	0	It	prefix	npl_l3_vpl
2176	17	1	was	prefix	npl_l3_vpl
2177	17	2	the	prefix	npl_l3_vpl
2178	17	3	instructors	npl	npl_l3_vpl
2179	17	4	who	who	npl_l3_vpl
2180	17	5	I	level3	npl_l3_vpl
2181	17	6	think	level3	npl_l3_vpl
2182	17	7	you	level3	npl_l3_vpl
2183	17	8	said	level3	npl_l3_vpl
2184	17	9	you	level3	npl_l3_vpl
2185	17	10	thought	level3	npl_l3_vpl
2186	17	11	were	vpl	npl_l3_vpl
2187	17	12	upset	continuation	npl_l3_vpl
2188	17	14	.	End	npl_l3_vpl
2189	17	15	<eos>	End	npl_l3_vpl
2190	18	0	It	prefix	npl_l3_vpl
2191	18	1	was	prefix	npl_l3_vpl
2192	18	2	the	prefix	npl_l3_vpl
2193	18	3	teenagers	npl	npl_l3_vpl
2194	18	4	who	who	npl_l3_vpl
2195	18	5	I	level3	npl_l3_vpl
2196	18	6	think	level3	npl_l3_vpl
2197	18	7	you	level3	npl_l3_vpl
2198	18	8	said	level3	npl_l3_vpl
2199	18	9	you	level3	npl_l3_vpl
2200	18	10	thought	level3	npl_l3_vpl
2201	18	11	were	vpl	npl_l3_vpl
2202	18	12	upset	continuation	npl_l3_vpl
2203	18	14	.	End	npl_l3_vpl
2204	18	15	<eos>	End	npl_l3_vpl
2205	19	0	It	prefix	npl_l3_vpl
2206	19	1	was	prefix	npl_l3_vpl
2207	19	2	the	prefix	npl_l3_vpl
2208	19	3	grandparents	npl	npl_l3_vpl
2209	19	4	who	who	npl_l3_vpl
2210	19	5	I	level3	npl_l3_vpl
2211	19	6	think	level3	npl_l3_vpl
2212	19	7	you	level3	npl_l3_vpl
2213	19	8	said	level3	npl_l3_vpl
2214	19	9	you	level3	npl_l3_vpl
2215	19	10	thought	level3	npl_l3_vpl
2216	19	11	were	vpl	npl_l3_vpl
2217	19	12	upset	continuation	npl_l3_vpl
2218	19	14	.	End	npl_l3_vpl
2219	19	15	<eos>	End	npl_l3_vpl
2220	0	0	It	prefix	npl_l3_vsg
2221	0	1	was	prefix	npl_l3_vsg
2222	0	2	the	prefix	npl_l3_vsg
2223	0	3	boys	npl	npl_l3_vsg
2224	0	4	who	who	npl_l3_vsg
2225	0	5	I	level3	npl_l3_vsg
2226	0	6	think	level3	npl_l3_vsg
2227	0	7	you	level3	npl_l3_vsg
2228	0	8	said	level3	npl_l3_vsg
2229	0	9	you	level3	npl_l3_vsg
2230	0	10	thought	level3	npl_l3_vsg
2231	0	11	was	vsg	npl_l3_vsg
2232	0	12	lost	continuation	npl_l3_vsg
2233	0	14	.	End	npl_l3_vsg
2234	0	15	<eos>	End	npl_l3_vsg
2235	1	0	It	prefix	npl_l3_vsg
2236	1	1	was	prefix	npl_l3_vsg
2237	1	2	the	prefix	npl_l3_vsg
2238	1	3	girls	npl	npl_l3_vsg
2239	1	4	who	who	npl_l3_vsg
2240	1	5	I	level3	npl_l3_vsg
2241	1	6	think	level3	npl_l3_vsg
2242	1	7	you	level3	npl_l3_vsg
2243	1	8	said	level3	npl_l3_vsg
2244	1	9	you	level3	npl_l3_vsg
2245	1	10	thought	level3	npl_l3_vsg
2246	1	11	was	vsg	npl_l3_vsg
2247	1	12	lost	continuation	npl_l3_vsg
2248	1	14	.	End	npl_l3_vsg
2249	1	15	<eos>	End	npl_l3_vsg
2250	2	0	It	prefix	npl_l3_vsg
2251	2	1	was	prefix	npl_l3_vsg
2252	2	2	the	prefix	npl_l3_vsg
2253	2	3	dogs	npl	npl_l3_vsg
2254	2	4	who	who	npl_l3_vsg
2255	2	5	I	level3	npl_l3_vsg
2256	2	6	think	level3	npl_l3_vsg
2257	2	7	you	level3	npl_l3_vsg
2258	2	8	said	level3	npl_l3_vsg
2259	2	9	you	level3	npl_l3_vsg
2260	2	10	thought	level3	npl_l3_vsg
2261	2	11	was	vsg	npl_l3_vsg
2262	2	12	lost	continuation	npl_l3_vsg
2263	2	14	.	End	npl_l3_vsg
2264	2	15	<eos>	End	npl_l3_vsg
2265	3	0	It	prefix	npl_l3_vsg
2266	3	1	was	prefix	npl_l3_vsg
2267	3	2	the	prefix	npl_l3_vsg
2268	3	3	cats	npl	npl_l3_vsg
2269	3	4	who	who	npl_l3_vsg
2270	3	5	I	level3	npl_l3_vsg
2271	3	6	think	level3	npl_l3_vsg
2272	3	7	you	level3	npl_l3_vsg
2273	3	8	said	level3	npl_l3_vsg
2274	3	9	you	level3	npl_l3_vsg
2275	3	10	thought	level3	npl_l3_vsg
2276	3	11	was	vsg	npl_l3_vsg
2277	3	12	lost	continuation	npl_l3_vsg
2278	3	14	.	End	npl_l3_vsg
2279	3	15	<eos>	End	npl_l3_vsg
2280	4	0	It	prefix	npl_l3_vsg
2281	4	1	was	prefix	npl_l3_vsg
2282	4	2	the	prefix	npl_l3_vsg
2283	4	3	men	npl	npl_l3_vsg
2284	4	4	who	who	npl_l3_vsg
2285	4	5	I	level3	npl_l3_vsg
2286	4	6	think	level3	npl_l3_vsg
2287	4	7	you	level3	npl_l3_vsg
2288	4	8	said	level3	npl_l3_vsg
2289	4	9	you	level3	npl_l3_vsg
2290	4	10	thought	level3	npl_l3_vsg
2291	4	11	was	vsg	npl_l3_vsg
2292	4	12	lost	continuation	npl_l3_vsg
2293	4	14	.	End	npl_l3_vsg
2294	4	15	<eos>	End	npl_l3_vsg
2295	5	0	It	prefix	npl_l3_vsg
2296	5	1	was	prefix	npl_l3_vsg
2297	5	2	the	prefix	npl_l3_vsg
2298	5	3	women	npl	npl_l3_vsg
2299	5	4	who	who	npl_l3_vsg
2300	5	5	I	level3	npl_l3_vsg
2301	5	6	think	level3	npl_l3_vsg
2302	5	7	you	level3	npl_l3_vsg
2303	5	8	said	level3	npl_l3_vsg
2304	5	9	you	level3	npl_l3_vsg
2305	5	10	thought	level3	npl_l3_vsg
2306	5	11	was	vsg	npl_l3_vsg
2307	5	12	lost	continuation	npl_l3_vsg
2308	5	14	.	End	npl_l3_vsg
2309	5	15	<eos>	End	npl_l3_vsg
2310	6	0	It	prefix	npl_l3_vsg
2311	6	1	was	prefix	npl_l3_vsg
2312	6	2	the	prefix	npl_l3_vsg
2313	6	3	neighbors	npl	npl_l3_vsg
2314	6	4	who	who	npl_l3_vsg
2315	6	5	I	level3	npl_l3_vsg
2316	6	6	think	level3	npl_l3_vsg
2317	6	7	you	level3	npl_l3_vsg
2318	6	8	said	level3	npl_l3_vsg
2319	6	9	you	level3	npl_l3_vsg
2320	6	10	thought	level3	npl_l3_vsg
2321	6	11	was	vsg	npl_l3_vsg
2322	6	12	angry	continuation	npl_l3_vsg
2323	6	14	.	End	npl_l3_vsg
2324	6	15	<eos>	End	npl_l3_vsg
2325	7	0	It	prefix	npl_l3_vsg
2326	7	1	was	prefix	npl_l3_vsg
2327	7	2	the	prefix	npl_l3_vsg
2328	7	3	teachers	npl	npl_l3_vsg
2329	7	4	who	who	npl_l3_vsg
2330	7	5	I	level3	npl_l3_vsg
2331	7	6	think	level3	npl_l3_vsg
2332	7	7	you	level3	npl_l3_vsg
2333	7	8	said	level3	npl_l3_vsg
2334	7	9	you	level3	npl_l3_vsg
2335	7	10	thought	level3	npl_l3_vsg
2336	7	11	was	vsg	npl_l3_vsg
2337	7	12	sick	continuation	npl_l3_vsg
2338	7	14	.	End	npl_l3_vsg
2339	7	15	<eos>	End	npl_l3_vsg
2340	8	0	It	prefix	npl_l3_vsg
2341	8	1	was	prefix	npl_l3_vsg
2342	8	2	the	prefix	npl_l3_vsg
2343	8	3	lawyers	npl	npl_l3_vsg
2344	8	4	who	who	npl_l3_vsg
2345	8	5	I	level3	npl_l3_vsg
2346	8	6	think	level3	npl_l3_vsg
2347	8	7	you	level3	npl_l3_vsg
2348	8	8	said	level3	npl_l3_vsg
2349	8	9	you	level3	npl_l3_vsg
2350	8	10	thought	level3	npl_l3_vsg
2351	8	11	was	vsg	npl_l3_vsg
2352	8	12	upset	continuation	npl_l3_vsg
2353	8	14	.	End	npl_l3_vsg
2354	8	15	<eos>	End	npl_l3_vsg
2355	9	0	It	prefix	npl_l3_vsg
2356	9	1	was	prefix	npl_l3_vsg
2357	9	2	the	prefix	npl_l3_vsg
2358	9	3	reporters	npl	npl_l3_vsg
2359	9	4	who	who	npl_l3_vsg
2360	9	5	I	level3	npl_l3_vsg
2361	9	6	think	level3	npl_l3_vsg
2362	9	7	you	level3	npl_l3_vsg
2363	9	8	said	level3	npl_l3_vsg
2364	9	9	you	level3	npl_l3_vsg
2365	9	10	thought	level3	npl_l3_vsg
2366	9	11	was	vsg	npl_l3_vsg
2367	9	12	upset	continuation	npl_l3_vsg
2368	9	14	.	End	npl_l3_vsg
2369	9	15	<eos>	End	npl_l3_vsg
2370	10	0	It	prefix	npl_l3_vsg
2371	10	1	was	prefix	npl_l3_vsg
2372	10	2	the	prefix	npl_l3_vsg
2373	10	3	coaches	npl	npl_l3_vsg
2374	10	4	who	who	npl_l3_vsg
2375	10	5	I	level3	npl_l3_vsg
2376	10	6	think	level3	npl_l3_vsg
2377	10	7	you	level3	npl_l3_vsg
2378	10	8	said	level3	npl_l3_vsg
2379	10	9	you	level3	npl_l3_vsg
2380	10	10	thought	level3	npl_l3_vsg
2381	10	11	was	vsg	npl_l3_vsg
2382	10	12	upset	continuation	npl_l3_vsg
2383	10	14	.	End	npl_l3_vsg
2384	10	15	<eos>	End	npl_l3_vsg
2385	11	0	It	prefix	npl_l3_vsg
2386	11	1	was	prefix	npl_l3_vsg
2387	11	2	the	prefix	npl_l3_vsg
2388	11	3	customers	npl	npl_l3_vsg
2389	11	4	who	who	npl_l3_vsg
2390	11	5	I	level3	npl_l3_vsg
2391	11	6	think	level3	npl_l3_vsg
2392	11	7	you	level3	npl_l3_vsg
2393	11	8	said	level3	npl_l3_vsg
2394	11	9	you	level3	npl_l3_vsg
2395	11	10	thought	level3	npl_l3_vsg
2396	11	11	was	vsg	npl_l3_vsg
2397	11	12	upset	continuation	npl_l3_vsg
2398	11	14	.	End	npl_l3_vsg
2399	11	15	<eos>	End	npl_l3_vsg
2400	12	0	It	prefix	npl_l3_vsg
2401	12	1	was	prefix	npl_l3_vsg
2402	12	2	the	prefix	npl_l3_vsg
2403	12	3	officers	npl	npl_l3_vsg
2404	12	4	who	who	npl_l3_vsg
2405	12	5	I	level3	npl_l3_vsg
2406	12	6	think	level3	npl_l3_vsg
2407	12	7	you	level3	npl_l3_vsg
2408	12	8	said	level3	npl_l3_vsg
2409	12	9	you	level3	npl_l3_vsg
2410	12	10	thought	level3	npl_l3_vsg
2411	12	11	was	vsg	npl_l3_vsg
2412	12	12	angry	continuation	npl_l3_vsg
2413	12	14	.	End	npl_l3_vsg
2414	12	15	<eos>	End	npl_l3_vsg
2415	13	0	It	prefix	npl_l3_vsg
2416	13	1	was	prefix	npl_l3_vsg
2417	13	2	the	prefix	npl_l3_vsg
2418	13	3	firemen	npl	npl_l3_vsg
2419	13	4	who	who	npl_l3_vsg
2420	13	5	I	level3	npl_l3_vsg
2421	13	6	think	level3	npl_l3_vsg
2422	13	7	you	level3	npl_l3_vsg
2423	13	8	said	level3	npl_l3_vsg
2424	13	9	you	level3	npl_l3_vsg
2425	13	10	thought	level3	npl_l3_vsg
2426	13	11	was	vsg	npl_l3_vsg
2427	13	12	angry	continuation	npl_l3_vsg
2428	13	14	.	End	npl_l3_vsg
2429	13	15	<eos>	End	npl_l3_vsg
2430	14	0	It	prefix	npl_l3_vsg
2431	14	1	was	prefix	npl_l3_vsg
2432	14	2	the	prefix	npl_l3_vsg
2433	14	3	mice	npl	npl_l3_vsg
2434	14	4	who	who	npl_l3_vsg
2435	14	5	I	level3	npl_l3_vsg
2436	14	6	think	level3	npl_l3_vsg
2437	14	7	you	level3	npl_l3_vsg
2438	14	8	said	level3	npl_l3_vsg
2439	14	9	you	level3	npl_l3_vsg
2440	14	10	thought	level3	npl_l3_vsg
2441	14	11	was	vsg	npl_l3_vsg
2442	14	12	sick	continuation	npl_l3_vsg
2443	14	14	.	End	npl_l3_vsg
2444	14	15	<eos>	End	npl_l3_vsg
2445	15	0	It	prefix	npl_l3_vsg
2446	15	1	was	prefix	npl_l3_vsg
2447	15	2	the	prefix	npl_l3_vsg
2448	15	3	authors	npl	npl_l3_vsg
2449	15	4	who	who	npl_l3_vsg
2450	15	5	I	level3	npl_l3_vsg
2451	15	6	think	level3	npl_l3_vsg
2452	15	7	you	level3	npl_l3_vsg
2453	15	8	said	level3	npl_l3_vsg
2454	15	9	you	level3	npl_l3_vsg
2455	15	10	thought	level3	npl_l3_vsg
2456	15	11	was	vsg	npl_l3_vsg
2457	15	12	upset	continuation	npl_l3_vsg
2458	15	14	.	End	npl_l3_vsg
2459	15	15	<eos>	End	npl_l3_vsg
2460	16	0	It	prefix	npl_l3_vsg
2461	16	1	was	prefix	npl_l3_vsg
2462	16	2	the	prefix	npl_l3_vsg
2463	16	3	nurses	npl	npl_l3_vsg
2464	16	4	who	who	npl_l3_vsg
2465	16	5	I	level3	npl_l3_vsg
2466	16	6	think	level3	npl_l3_vsg
2467	16	7	you	level3	npl_l3_vsg
2468	16	8	said	level3	npl_l3_vsg
